mean,group
5.53333333333333,n=30
2.23333333333333,n=30
15.9,n=30
0.933333333333333,n=30
14.2,n=30
23.1333333333333,n=30
10,n=30
12.6666666666667,n=30
21.9333333333333,n=30
15.4333333333333,n=30
8.43333333333333,n=30
4.3,n=30
15.3666666666667,n=30
18.1,n=30
8.8,n=30
2.96666666666667,n=30
6.56666666666667,n=30
15.8333333333333,n=30
6.36666666666667,n=30
11.5,n=30
11.7666666666667,n=30
5.43333333333333,n=30
14.5666666666667,n=30
20.7666666666667,n=30
4.2,n=30
5.43333333333333,n=30
2.3,n=30
12.3,n=30
9.86666666666667,n=30
3.03333333333333,n=30
36.2666666666667,n=30
6,n=30
16.7,n=30
4.23333333333333,n=30
25.9,n=30
19.1666666666667,n=30
6.53333333333333,n=30
9.56666666666667,n=30
2.73333333333333,n=30
11.2,n=30
-0.266666666666667,n=30
5.13333333333333,n=30
14.4333333333333,n=30
4.6,n=30
13.3333333333333,n=30
14.8333333333333,n=30
6.76666666666667,n=30
18.9,n=30
6.9,n=30
0.566666666666667,n=30
8.16666666666667,n=30
12.0666666666667,n=30
6.76666666666667,n=30
14.7666666666667,n=30
19.4333333333333,n=30
17.6,n=30
12.7,n=30
2.16666666666667,n=30
2.43333333333333,n=30
18.9,n=30
5.6,n=30
21.0333333333333,n=30
13.8,n=30
3.56666666666667,n=30
0.8,n=30
22.9,n=30
3.3,n=30
25.5333333333333,n=30
14,n=30
28.7333333333333,n=30
8.26666666666667,n=30
3.73333333333333,n=30
12.2666666666667,n=30
3.03333333333333,n=30
0.9,n=30
10.3333333333333,n=30
27.6666666666667,n=30
11.8,n=30
19.3333333333333,n=30
27.6333333333333,n=30
0.766666666666667,n=30
14.2666666666667,n=30
3.43333333333333,n=30
26.1333333333333,n=30
7.83333333333333,n=30
15.6,n=30
11.9,n=30
8.43333333333333,n=30
20.5666666666667,n=30
4.93333333333333,n=30
0.333333333333333,n=30
8.83333333333333,n=30
11.9333333333333,n=30
32.9,n=30
8.9,n=30
4,n=30
10.8666666666667,n=30
6.5,n=30
10,n=30
10.1,n=30
4.23333333333333,n=30
9.9,n=30
6.4,n=30
34.1,n=30
4,n=30
8.3,n=30
1.33333333333333,n=30
8.7,n=30
5.13333333333333,n=30
2.36666666666667,n=30
13.8666666666667,n=30
7,n=30
10.1666666666667,n=30
3.7,n=30
26.6333333333333,n=30
9.9,n=30
9.7,n=30
8.53333333333333,n=30
12.6666666666667,n=30
13.5666666666667,n=30
9.8,n=30
10.5,n=30
10.3,n=30
6.2,n=30
10.7666666666667,n=30
34.6666666666667,n=30
7.63333333333333,n=30
6.56666666666667,n=30
2.2,n=30
7,n=30
3.43333333333333,n=30
19.5666666666667,n=30
2.16666666666667,n=30
1.66666666666667,n=30
1.63333333333333,n=30
3,n=30
8.23333333333333,n=30
10.0333333333333,n=30
10.1,n=30
10.9333333333333,n=30
1.83333333333333,n=30
0.3,n=30
27.4,n=30
8.7,n=30
2.46666666666667,n=30
2.6,n=30
7.03333333333333,n=30
17.4666666666667,n=30
1.26666666666667,n=30
5.1,n=30
6.66666666666667,n=30
4.66666666666667,n=30
5.93333333333333,n=30
6.16666666666667,n=30
4.46666666666667,n=30
11.5333333333333,n=30
5.6,n=30
24.7666666666667,n=30
40.1666666666667,n=30
-3.16666666666667,n=30
17.2,n=30
6.26666666666667,n=30
10.4333333333333,n=30
28.1,n=30
6.76666666666667,n=30
3.1,n=30
30.7,n=30
5.1,n=30
-1.03333333333333,n=30
20.2,n=30
2.5,n=30
15.633333333333301,n=30
25.0333333333333,n=30
12.3,n=30
6.46666666666667,n=30
14.9666666666667,n=30
5.66666666666667,n=30
10.7666666666667,n=30
8.23333333333333,n=30
3.6,n=30
19.6,n=30
17.5,n=30
47.5,n=30
30.9666666666667,n=30
4.26666666666667,n=30
29.1333333333333,n=30
15.2666666666667,n=30
11.2666666666667,n=30
10.7666666666667,n=30
19.0333333333333,n=30
6.16666666666667,n=30
28.3333333333333,n=30
9.16666666666667,n=30
22.6666666666667,n=30
3.86666666666667,n=30
6.36666666666667,n=30
3.16666666666667,n=30
9.26666666666667,n=30
14.2333333333333,n=30
16.8666666666667,n=30
0.333333333333333,n=30
6.66666666666667,n=30
6,n=30
34.7666666666667,n=30
19.0333333333333,n=30
20.6333333333333,n=30
4.1,n=30
6.46666666666667,n=30
6.53333333333333,n=30
3.1,n=30
2.6,n=30
21.6,n=30
7.5,n=30
7.1,n=30
7.36666666666667,n=30
3.36666666666667,n=30
17.3333333333333,n=30
11.5666666666667,n=30
8.6,n=30
12.133333333333301,n=30
15.3333333333333,n=30
12.9333333333333,n=30
8.2,n=30
15.7333333333333,n=30
6.66666666666667,n=30
19.6,n=30
14.6666666666667,n=30
1.8,n=30
5.6,n=30
9,n=30
19.7333333333333,n=30
4.66666666666667,n=30
34.5333333333333,n=30
1.33333333333333,n=30
2.93333333333333,n=30
-0.433333333333333,n=30
16.5333333333333,n=30
-0.666666666666667,n=30
9.23333333333333,n=30
5.96666666666667,n=30
12.4666666666667,n=30
5.6,n=30
27.1,n=30
25.4666666666667,n=30
20.2,n=30
46,n=30
12.8,n=30
-2.1,n=30
26.0666666666667,n=30
23.8,n=30
6.53333333333333,n=30
12.6666666666667,n=30
7.43333333333333,n=30
9.33333333333333,n=30
13.6,n=30
9.6,n=30
11.5666666666667,n=30
4,n=30
1.4,n=30
31,n=30
0.866666666666667,n=30
3.93333333333333,n=30
0.633333333333333,n=30
19.7,n=30
4.9,n=30
24.3,n=30
-0.5,n=30
26.5666666666667,n=30
9.63333333333333,n=30
19.3666666666667,n=30
2.43333333333333,n=30
9.66666666666667,n=30
5.8,n=30
8.66666666666667,n=30
6.9,n=30
27.4333333333333,n=30
6.7,n=30
15.133333333333301,n=30
4.43333333333333,n=30
2.2,n=30
2.03333333333333,n=30
25.1666666666667,n=30
2.56666666666667,n=30
4.83333333333333,n=30
3.6,n=30
4.16666666666667,n=30
-1.16666666666667,n=30
6.56666666666667,n=30
18.1666666666667,n=30
20.8,n=30
3.7,n=30
-0.2,n=30
7.36666666666667,n=30
5.13333333333333,n=30
3.63333333333333,n=30
19.5666666666667,n=30
9.93333333333333,n=30
11.7333333333333,n=30
16.5333333333333,n=30
1.06666666666667,n=30
10.133333333333301,n=30
7.53333333333333,n=30
21.1333333333333,n=30
0.666666666666667,n=30
16.8666666666667,n=30
22.9333333333333,n=30
9.13333333333333,n=30
26.1,n=30
-0.133333333333333,n=30
10.0666666666667,n=30
-0.633333333333333,n=30
22.3333333333333,n=30
14.7666666666667,n=30
1.1,n=30
1.76666666666667,n=30
18.8,n=30
30.8,n=30
8.4,n=30
6.96666666666667,n=30
-0.266666666666667,n=30
12.9666666666667,n=30
20.8666666666667,n=30
12.7333333333333,n=30
12.5,n=30
5,n=30
6.06666666666667,n=30
15.633333333333301,n=30
13.4666666666667,n=30
5.76666666666667,n=30
16.7,n=30
16.0333333333333,n=30
2.93333333333333,n=30
16.5,n=30
21.1666666666667,n=30
3.56666666666667,n=30
8.66666666666667,n=30
9.86666666666667,n=30
9.63333333333333,n=30
2.5,n=30
-0.8,n=30
45.4,n=30
6.03333333333333,n=30
39.7333333333333,n=30
5.5,n=30
17.9,n=30
18.1333333333333,n=30
-2.36666666666667,n=30
2.6,n=30
7.83333333333333,n=30
16.4,n=30
5.26666666666667,n=30
10.9666666666667,n=30
2.66666666666667,n=30
11.2333333333333,n=30
9.63333333333333,n=30
17.5,n=30
9.7,n=30
7,n=30
2.96666666666667,n=30
4.7,n=30
24.1333333333333,n=30
29.2,n=30
10.9333333333333,n=30
12.4666666666667,n=30
6.53333333333333,n=30
11.6666666666667,n=30
8.93333333333333,n=30
29.9666666666667,n=30
3.3,n=30
18.9333333333333,n=30
7.46666666666667,n=30
18.6666666666667,n=30
10.9,n=30
4.63333333333333,n=30
10.5666666666667,n=30
4.83333333333333,n=30
5.3,n=30
12.0666666666667,n=30
16.5666666666667,n=30
33.2666666666667,n=30
4.63333333333333,n=30
41.9,n=30
16,n=30
14.5,n=30
4.06666666666667,n=30
11.7666666666667,n=30
16.2666666666667,n=30
6.26666666666667,n=30
3.5,n=30
16.5666666666667,n=30
35.7,n=30
21.5666666666667,n=30
19.6,n=30
7.93333333333333,n=30
12.0666666666667,n=30
33.4,n=30
0.933333333333333,n=30
12.4333333333333,n=30
21.9666666666667,n=30
6.03333333333333,n=30
24.2333333333333,n=30
4.66666666666667,n=30
9.96666666666667,n=30
-0.966666666666667,n=30
8.26666666666667,n=30
4.03333333333333,n=30
12.5333333333333,n=30
-1.46666666666667,n=30
4.83333333333333,n=30
35.1333333333333,n=30
6.63333333333333,n=30
-3.23333333333333,n=30
17.6666666666667,n=30
4.16666666666667,n=30
13.1,n=30
1.5,n=30
6.36666666666667,n=30
9.26666666666667,n=30
0.0333333333333333,n=30
2.13333333333333,n=30
18.0666666666667,n=30
3.86666666666667,n=30
10.633333333333301,n=30
0.3,n=30
20.1333333333333,n=30
7.66666666666667,n=30
5.16666666666667,n=30
23.1,n=30
2.63333333333333,n=30
3.93333333333333,n=30
9.56666666666667,n=30
8.66666666666667,n=30
32.2333333333333,n=30
7.23333333333333,n=30
19.5333333333333,n=30
2.63333333333333,n=30
-2.56666666666667,n=30
23.9666666666667,n=30
8.5,n=30
10.7333333333333,n=30
12.133333333333301,n=30
3.36666666666667,n=30
10.3666666666667,n=30
13.1666666666667,n=30
3.56666666666667,n=30
6.73333333333333,n=30
20.6333333333333,n=30
4.63333333333333,n=30
4.03333333333333,n=30
5.96666666666667,n=30
4.83333333333333,n=30
4.5,n=30
18.5333333333333,n=30
14.5,n=30
5.3,n=30
21.5666666666667,n=30
19.2333333333333,n=30
10.7666666666667,n=30
4.13333333333333,n=30
6.2,n=30
26.9,n=30
-0.533333333333333,n=30
3.76666666666667,n=30
7.63333333333333,n=30
22.3666666666667,n=30
5.56666666666667,n=30
13.4666666666667,n=30
22.5,n=30
8.56666666666667,n=30
2.93333333333333,n=30
40.2333333333333,n=30
2.26666666666667,n=30
23.4666666666667,n=30
10.133333333333301,n=30
15.9666666666667,n=30
21.5333333333333,n=30
1.83333333333333,n=30
4,n=30
7.53333333333333,n=30
7.16666666666667,n=30
9.96666666666667,n=30
10,n=30
19.4,n=30
5.33333333333333,n=30
0.3,n=30
5.3,n=30
3.2,n=30
7.76666666666667,n=30
12.4333333333333,n=30
-0.266666666666667,n=30
0.566666666666667,n=30
23.5,n=30
4.06666666666667,n=30
7.1,n=30
-0.766666666666667,n=30
31.4,n=30
4.86666666666667,n=30
8.83333333333333,n=30
6.1,n=30
4.86666666666667,n=30
4.76666666666667,n=30
3.26666666666667,n=30
17.7333333333333,n=30
3.9,n=30
5.46666666666667,n=30
16.1333333333333,n=30
8.06666666666667,n=30
7.53333333333333,n=30
32.9666666666667,n=30
7.7,n=30
8.63333333333333,n=30
32.6666666666667,n=30
2.13333333333333,n=30
1.93333333333333,n=30
37.1333333333333,n=30
11.9666666666667,n=30
3.93333333333333,n=30
21.7333333333333,n=30
15.6,n=30
22.8,n=30
4.8,n=30
2.3,n=30
2.06666666666667,n=30
1.06666666666667,n=30
6.43333333333333,n=30
8.63333333333333,n=30
10.3333333333333,n=30
11.7,n=30
4.33333333333333,n=30
9.13333333333333,n=30
7.4,n=30
3.8,n=30
1.9,n=30
9.5,n=30
17.2333333333333,n=30
12.9,n=30
22.1333333333333,n=30
9.6,n=30
4.56666666666667,n=30
0.1,n=30
14.8,n=30
14.4333333333333,n=30
4.23333333333333,n=30
23.4,n=30
11.9333333333333,n=30
3.73333333333333,n=30
20.2,n=30
7.36666666666667,n=30
14.633333333333301,n=30
12.9,n=30
18.7,n=30
-2.46666666666667,n=30
10.7666666666667,n=30
14.5333333333333,n=30
6.43333333333333,n=30
18.3,n=30
16.2333333333333,n=30
9.56666666666667,n=30
18.5,n=30
3.26666666666667,n=30
16.1333333333333,n=30
-2.8,n=30
6.66666666666667,n=30
18.6333333333333,n=30
25.4333333333333,n=30
4.63333333333333,n=30
8.9,n=30
7.13333333333333,n=30
19.7,n=30
7.03333333333333,n=30
0.866666666666667,n=30
10.133333333333301,n=30
15.8333333333333,n=30
5.93333333333333,n=30
19.3333333333333,n=30
12.8333333333333,n=30
-0.766666666666667,n=30
33.6,n=30
41.3666666666667,n=30
11.2666666666667,n=30
6.93333333333333,n=30
5.5,n=30
15.3,n=30
12.4,n=30
3.63333333333333,n=30
20.2333333333333,n=30
-3.33333333333333,n=30
6.53333333333333,n=30
34.6333333333333,n=30
7.43333333333333,n=30
17.7,n=30
6.5,n=30
13.6,n=30
8.4,n=30
18.2666666666667,n=30
5.33333333333333,n=30
15.4,n=30
20.4666666666667,n=30
12.0666666666667,n=30
10.8,n=30
6.46666666666667,n=30
3.2,n=30
9.56666666666667,n=30
26.8333333333333,n=30
2.86666666666667,n=30
37.1666666666667,n=30
1.46666666666667,n=30
11.3666666666667,n=30
7.06666666666667,n=30
16.2333333333333,n=30
16.2333333333333,n=30
10.7,n=30
18.2,n=30
21.7666666666667,n=30
14.2,n=30
4.46666666666667,n=30
19.8333333333333,n=30
11.4333333333333,n=30
15.9666666666667,n=30
12.0666666666667,n=30
5.8,n=30
15.4,n=30
14.6666666666667,n=30
1.66666666666667,n=30
11.2666666666667,n=30
16.8,n=30
6.73333333333333,n=30
3.83333333333333,n=30
2,n=30
1.3,n=30
7.83333333333333,n=30
6.56666666666667,n=30
23.9666666666667,n=30
3.4,n=30
9.53333333333333,n=30
12.4,n=30
24.2333333333333,n=30
5,n=30
12.7,n=30
11.8333333333333,n=30
3.86666666666667,n=30
9.56666666666667,n=30
2.43333333333333,n=30
21.2666666666667,n=30
21.0666666666667,n=30
11.0333333333333,n=30
9.93333333333333,n=30
0.533333333333333,n=30
11.633333333333301,n=30
54.8666666666667,n=30
14.5333333333333,n=30
1,n=30
6.03333333333333,n=30
21.4666666666667,n=30
13.8666666666667,n=30
19.1333333333333,n=30
13.1,n=30
19.5333333333333,n=30
7.06666666666667,n=30
4.3,n=30
25.5666666666667,n=30
8.8,n=30
11.4,n=30
6.53333333333333,n=30
10.8666666666667,n=30
7.23333333333333,n=30
13.6,n=30
2,n=30
23.2,n=30
13.5,n=30
8.13333333333333,n=30
49.7333333333333,n=30
5.26666666666667,n=30
14.3333333333333,n=30
25.6666666666667,n=30
10.1666666666667,n=30
17.7666666666667,n=30
13.3333333333333,n=30
8.16666666666667,n=30
18.6,n=30
5.2,n=30
11.8,n=30
17.5333333333333,n=30
11.3,n=30
6.1,n=30
5.53333333333333,n=30
20.4666666666667,n=30
-0.266666666666667,n=30
5.23333333333333,n=30
12.5333333333333,n=30
12.3,n=30
6.43333333333333,n=30
1.16666666666667,n=30
10.3,n=30
10.4666666666667,n=30
13.133333333333301,n=30
3.7,n=30
24.6333333333333,n=30
14.8,n=30
7.66666666666667,n=30
4.5,n=30
9.2,n=30
14.0333333333333,n=30
35.1666666666667,n=30
15.7666666666667,n=30
2.7,n=30
16.8,n=30
7.3,n=30
10.2,n=30
17.1666666666667,n=30
7.13333333333333,n=30
5.73333333333333,n=30
0.266666666666667,n=30
20.1666666666667,n=30
2.26666666666667,n=30
12.0666666666667,n=30
11.7666666666667,n=30
10.8,n=30
21.4666666666667,n=30
16,n=30
7.5,n=30
15.0333333333333,n=30
11.7333333333333,n=30
1.96666666666667,n=30
10.4666666666667,n=30
4.53333333333333,n=30
8.16666666666667,n=30
13.0333333333333,n=30
4.8,n=30
13.633333333333301,n=30
46.5,n=30
23.0666666666667,n=30
9.86666666666667,n=30
9.46666666666667,n=30
11.3333333333333,n=30
8.3,n=30
2,n=30
25.8,n=30
13.8,n=30
1.53333333333333,n=30
13.6666666666667,n=30
5.06666666666667,n=30
0.366666666666667,n=30
35.0666666666667,n=30
14.4333333333333,n=30
0.333333333333333,n=30
4.2,n=30
1.56666666666667,n=30
14.133333333333301,n=30
17.0666666666667,n=30
20.6,n=30
1.1,n=30
5.83333333333333,n=30
13.133333333333301,n=30
8.06666666666667,n=30
4.96666666666667,n=30
5.33333333333333,n=30
8.73333333333333,n=30
20.8,n=30
5.16666666666667,n=30
8.9,n=30
15.1666666666667,n=30
12.8666666666667,n=30
24.9333333333333,n=30
10,n=30
6.1,n=30
17.7,n=30
20.2,n=30
15.9,n=30
2.76666666666667,n=30
7.8,n=30
15.7333333333333,n=30
8.86666666666667,n=30
3.06666666666667,n=30
11.6,n=30
8,n=30
7.46666666666667,n=30
9.46666666666667,n=30
27.2333333333333,n=30
17.0333333333333,n=30
15.9666666666667,n=30
5.63333333333333,n=30
7.66666666666667,n=30
0.9,n=30
14.0333333333333,n=30
7.63333333333333,n=30
15.9666666666667,n=30
3.2,n=30
4.93333333333333,n=30
34.7,n=30
34.8,n=30
5.4,n=30
8.6,n=30
31.1,n=30
21.1,n=30
11.9666666666667,n=30
14.8333333333333,n=30
12.5333333333333,n=30
4.36666666666667,n=30
0.1,n=30
0.266666666666667,n=30
5.33333333333333,n=30
5.5,n=30
19.0333333333333,n=30
24.5666666666667,n=30
5.43333333333333,n=30
8.6,n=30
5.5,n=30
7.9,n=30
27.4,n=30
10.3333333333333,n=30
3.9,n=30
8,n=30
8.4,n=30
2.13333333333333,n=30
12.2666666666667,n=30
11.9333333333333,n=30
13.9333333333333,n=30
22.9333333333333,n=30
4.03333333333333,n=30
16,n=30
9.63333333333333,n=30
3.8,n=30
1.33333333333333,n=30
-0.9,n=30
5.36666666666667,n=30
24.7,n=30
6.03333333333333,n=30
10,n=30
19.0333333333333,n=30
4.6,n=30
5.1,n=30
-0.433333333333333,n=30
26.8,n=30
8.9,n=30
2,n=30
6.86666666666667,n=30
3.36666666666667,n=30
1.83333333333333,n=30
1.26666666666667,n=30
2.6,n=30
6.66666666666667,n=30
18,n=30
32.9333333333333,n=30
21.3666666666667,n=30
7.63333333333333,n=30
6.43333333333333,n=30
31.9,n=30
0.5,n=30
4.56666666666667,n=30
13.4333333333333,n=30
17.7333333333333,n=30
12.6,n=30
23.4,n=30
0.866666666666667,n=30
11.1,n=30
3.86666666666667,n=30
8.43333333333333,n=30
7.86666666666667,n=30
10.0333333333333,n=30
27.9333333333333,n=30
0.466666666666667,n=30
14.5333333333333,n=30
9.86666666666667,n=30
2.26666666666667,n=30
7.9,n=30
30.7333333333333,n=30
2.6,n=30
5.26666666666667,n=30
5.43333333333333,n=30
21.4333333333333,n=30
13.633333333333301,n=30
6.56666666666667,n=30
32.3,n=30
14.4333333333333,n=30
7.13333333333333,n=30
1.36666666666667,n=30
11.9666666666667,n=30
3.6,n=30
15.9333333333333,n=30
46.9,n=30
2.36666666666667,n=30
7.56666666666667,n=30
1.73333333333333,n=30
7.96666666666667,n=30
11.3333333333333,n=30
-2.83333333333333,n=30
10.8,n=30
-1.23333333333333,n=30
17.3333333333333,n=30
10.2666666666667,n=30
12.8,n=30
6.4,n=30
23.9,n=30
8.26666666666667,n=30
4.33333333333333,n=30
19,n=30
2.43333333333333,n=30
-0.9,n=30
15.4666666666667,n=30
13.5,n=30
8,n=30
9.9,n=30
2.8,n=30
5.33333333333333,n=30
11.6,n=30
6.46666666666667,n=30
4.03333333333333,n=30
2.93333333333333,n=30
18.9666666666667,n=30
7.86666666666667,n=30
9.36666666666667,n=30
3.13333333333333,n=30
8.56666666666667,n=30
14,n=30
36.7333333333333,n=30
28.6,n=30
12.4666666666667,n=30
9.6,n=30
21.0666666666667,n=30
11.5666666666667,n=30
9.3,n=30
1.2,n=30
12.3,n=30
6.53333333333333,n=30
10.4,n=30
10.1,n=30
17.4,n=30
10.6666666666667,n=30
0.133333333333333,n=30
16.7,n=30
21.7,n=30
3.53333333333333,n=30
15.8333333333333,n=30
15.7,n=30
31.9333333333333,n=30
9.23333333333333,n=30
13.8666666666667,n=30
38.2,n=30
15.5333333333333,n=30
16.7333333333333,n=30
23.1,n=30
5.46666666666667,n=30
3.3,n=30
14.9666666666667,n=30
13.5666666666667,n=30
10.4333333333333,n=30
11.4333333333333,n=30
16.1333333333333,n=30
3.93333333333333,n=30
6.83333333333333,n=30
19.1,n=30
5.06666666666667,n=30
12.3666666666667,n=30
15.3,n=30
10.0666666666667,n=30
14.3333333333333,n=30
1.73333333333333,n=30
8.1,n=30
2.1,n=30
0.333333333333333,n=30
6.9,n=30
15.8666666666667,n=30
50.4666666666667,n=30
15.2333333333333,n=30
13.7,n=30
3.13333333333333,n=30
36.2,n=30
5.83333333333333,n=30
3.63333333333333,n=30
5.3,n=30
2.9,n=30
7.26666666666667,n=30
27.3333333333333,n=30
45.7666666666667,n=30
0.833333333333333,n=30
4.06666666666667,n=30
14.6666666666667,n=30
7.86666666666667,n=30
22.1333333333333,n=30
22.3333333333333,n=30
5.93333333333333,n=30
12.4666666666667,n=30
18.5333333333333,n=30
0.533333333333333,n=30
2.06666666666667,n=30
15.133333333333301,n=30
10.4666666666667,n=30
9.56666666666667,n=30
11.6,n=30
12.4666666666667,n=30
6.8,n=30
7.86666666666667,n=30
8.96666666666667,n=30
11.9,n=30
4.43333333333333,n=30
4.3,n=30
23.8,n=30
15.2333333333333,n=30
3.03333333333333,n=30
21.5,n=30
6.46666666666667,n=30
9.7,n=30
2.83333333333333,n=30
19.2,n=30
10.5333333333333,n=30
28.8,n=30
35.5666666666667,n=30
15.4333333333333,n=30
1.03333333333333,n=30
8.9,n=30
6.8,n=30
36.1,n=30
-0.433333333333333,n=30
16.5666666666667,n=30
5.8,n=30
13.7333333333333,n=30
4.96666666666667,n=30
1.73333333333333,n=30
7.73333333333333,n=30
3,n=30
18.5,n=30
-0.333333333333333,n=30
17.5666666666667,n=30
5.4,n=30
4.06666666666667,n=30
10.1666666666667,n=30
7.3,n=30
2.23333333333333,n=30
19.1666666666667,n=30
2.4,n=30
0.733333333333333,n=30
10.2,n=30
19.7333333333333,n=30
16.2666666666667,n=30
18.4,n=30
5.26666666666667,n=30
10.4666666666667,n=30
7.5,n=30
5.3,n=30
1.66666666666667,n=30
3.3,n=30
18.0666666666667,n=30
3.36666666666667,n=30
12.6666666666667,n=30
8.16666666666667,n=30
7.13333333333333,n=30
9.26666666666667,n=30
35.4666666666667,n=30
11.7666666666667,n=30
1.93333333333333,n=30
4.9,n=30
15.2,n=30
1.8,n=30
5.3,n=30
3.43333333333333,n=30
4.03333333333333,n=30
9.66666666666667,n=30
10.6666666666667,n=30
2.33333333333333,n=30
7.16666666666667,n=30
19.7,n=30
2.7,n=30
5.1,n=30
5.36666666666667,n=30
16.5333333333333,n=30
18.3666666666667,n=30
8.3,n=30
5.56666666666667,n=30
-0.1,n=30
24.3,n=30
1.5,n=30
27.1333333333333,n=30
29.1,n=30
4.06666666666667,n=30
17.4666666666667,n=30
13.133333333333301,n=30
6.9,n=30
36.7,n=30
11.633333333333301,n=30
15.2,n=30
18.1666666666667,n=30
3.73333333333333,n=30
11.2333333333333,n=30
15.9,n=30
3.76666666666667,n=30
9.46666666666667,n=30
13.2666666666667,n=30
10.2,n=30
35.3,n=30
14.0333333333333,n=30
3.63333333333333,n=30
5.03333333333333,n=30
15.2666666666667,n=30
10.4,n=30
11.633333333333301,n=30
27,n=30
14.6666666666667,n=30
5.43333333333333,n=30
7.13333333333333,n=30
3.8,n=30
17.2666666666667,n=30
27.3,n=30
19.2333333333333,n=30
11.4666666666667,n=30
12.5666666666667,n=30
18.2333333333333,n=30
0.533333333333333,n=30
0.366666666666667,n=30
7.86666666666667,n=30
8.16666666666667,n=30
1.73333333333333,n=30
2.26666666666667,n=30
7.7,n=30
17.6,n=30
-1.56666666666667,n=30
8.9,n=30
3.7,n=30
26.0333333333333,n=30
5.7,n=30
2.53333333333333,n=30
11.2,n=30
15.3333333333333,n=30
17.8666666666667,n=30
15.4333333333333,n=30
14.4666666666667,n=30
15.1666666666667,n=30
27.2,n=30
19.7,n=30
14.4333333333333,n=30
1.56666666666667,n=30
9.16666666666667,n=30
8.46666666666667,n=30
15.2,n=30
4.03333333333333,n=30
6.46666666666667,n=30
2,n=30
15.7666666666667,n=30
4.2,n=30
6.3,n=30
-0.7,n=30
13.6666666666667,n=30
11.8333333333333,n=30
12.8666666666667,n=30
5.8,n=30
2.93333333333333,n=30
10.6666666666667,n=30
7.7,n=30
5.33333333333333,n=30
-1.36666666666667,n=30
0.133333333333333,n=30
8.8,n=30
30.0333333333333,n=30
5.83333333333333,n=30
8.2,n=30
6.16666666666667,n=30
22.9333333333333,n=30
8.63333333333333,n=30
40.0333333333333,n=30
11.2666666666667,n=30
8.8,n=30
4,n=30
6.8,n=30
21.2,n=30
2.93333333333333,n=30
3.23333333333333,n=30
17.4333333333333,n=30
15.1666666666667,n=30
4.03333333333333,n=30
2,n=30
6.73333333333333,n=30
11.5,n=30
7.96666666666667,n=30
5.4,n=30
1,n=30
2.63333333333333,n=30
17.7666666666667,n=30
21.6,n=30
14.9666666666667,n=30
7.46666666666667,n=30
13.4,n=30
12.8333333333333,n=30
1.53333333333333,n=30
2.63333333333333,n=30
21.4,n=30
8.63333333333333,n=30
10.7333333333333,n=30
13.5,n=30
18.2666666666667,n=30
9.06666666666667,n=30
32.1333333333333,n=30
6.4,n=30
6.23333333333333,n=30
17.6666666666667,n=30
45.9,n=30
7.9,n=30
18.7666666666667,n=30
13.2666666666667,n=30
13.9333333333333,n=30
14.5666666666667,n=30
13.5333333333333,n=30
4.46666666666667,n=30
15.0666666666667,n=30
10.3333333333333,n=30
3.2,n=30
17.4333333333333,n=30
2.5,n=30
12.2,n=30
8.03333333333333,n=30
24.3666666666667,n=30
18.9,n=30
25.5,n=30
7.83333333333333,n=30
-0.533333333333333,n=30
10.633333333333301,n=30
34.6333333333333,n=30
14.7333333333333,n=30
10.8333333333333,n=30
-0.0333333333333333,n=30
1.06666666666667,n=30
0.2,n=30
7.56666666666667,n=30
1.66666666666667,n=30
4.8,n=30
6.63333333333333,n=30
8.86666666666667,n=30
8.46666666666667,n=30
3.86666666666667,n=30
9.16666666666667,n=30
15.3666666666667,n=30
-0.8,n=30
12.7333333333333,n=30
19.7666666666667,n=30
7.76666666666667,n=30
10.2333333333333,n=30
-0.733333333333333,n=30
16.8666666666667,n=30
9.46666666666667,n=30
15.3,n=30
-0.0333333333333333,n=30
20.6666666666667,n=30
36.2,n=30
9.03333333333333,n=30
10,n=30
16.5666666666667,n=30
10.4,n=30
10.0333333333333,n=30
12.3,n=30
10.6666666666667,n=30
5.6,n=30
9.6,n=30
13.5,n=30
24.6333333333333,n=30
8.96666666666667,n=30
18.7,n=30
-2.8,n=30
11.2333333333333,n=30
21.5333333333333,n=30
7.46666666666667,n=30
8.33333333333333,n=30
13.633333333333301,n=30
14.8,n=30
29.0333333333333,n=30
7.6,n=30
34.9666666666667,n=30
24.7,n=30
18.0666666666667,n=30
10.7333333333333,n=30
0.7,n=30
10.6666666666667,n=30
13.1,n=30
11.4666666666667,n=30
27.3333333333333,n=30
4.16666666666667,n=30
6.26666666666667,n=30
9.2,n=30
4,n=30
6.4,n=30
9.96666666666667,n=30
2.23333333333333,n=30
9.76666666666667,n=30
3.76666666666667,n=30
5.26666666666667,n=30
0.933333333333333,n=30
15.6666666666667,n=30
22.1333333333333,n=30
19.4,n=30
13.3666666666667,n=30
2.73333333333333,n=30
1.16666666666667,n=30
3.23333333333333,n=30
10.9333333333333,n=30
14.3333333333333,n=30
16.6,n=30
21.3666666666667,n=30
22.9,n=30
11.3666666666667,n=30
14.8333333333333,n=30
8.23333333333333,n=30
5.83333333333333,n=30
1.53333333333333,n=30
22.0666666666667,n=30
9.16666666666667,n=30
14.8333333333333,n=30
18.4666666666667,n=30
22.4333333333333,n=30
1.26666666666667,n=30
2.03333333333333,n=30
7.26666666666667,n=30
10.3666666666667,n=30
-1.06666666666667,n=30
2.06666666666667,n=30
21.6333333333333,n=30
23.3,n=30
