"age","height","income"
37,65,20112
25,68,22748
22,63,22502
32,66,60000
28,70,20795
23,72,40000
43,65,22358
32,64,21963
25,71,23109
30,76,20000
35,67,21163
33,77,21029
29,72,22132
30,67,20535
37,72,150000
36,72,21266
49,66,40000
40,67,20293
30,72,1e+05
25,69,21177
31,66,20726
33,71,20185
25,67,22220
28,78,20694
35,71,21510
41,62,19791
31,70,20076
27,66,20211
29,65,20310
49,71,70000
22,69,20341
35,72,20471
29,72,21823
23,70,21163
21,64,19689
33,74,1e+05
66,62,21362
31,68,21273
37,68,20950
24,68,19716
19,67,19243
50,75,50000
33,67,20529
45,66,20651
32,73,20119
23,69,21225
44,72,20408
37,64,23039
31,67,21196
20,65,20158
44,74,21453
38,62,20909
31,62,20000
36,71,150000
27,65,20020
36,70,5e+05
43,64,20909
30,63,21010
30,70,19638
25,69,19803
30,61,21795
30,64,20292
38,64,22346
22,63,22777
23,71,21447
49,71,20239
31,70,20317
28,68,20776
25,66,20618
28,66,20000
24,70,20000
26,60,20000
31,73,22527
51,65,22058
44,72,60000
27,61,20158
22,68,20720
38,68,22164
32,64,22566
47,75,21765
38,72,22030
26,72,19769
46,69,19446
32,63,21098
27,72,20051
33,63,1e+06
22,65,21949
46,61,22257
25,70,19794
51,64,21842
22,76,18652
20,60,22429
59,68,20402
37,70,22763
26,66,20752
38,67,20646
33,47,1e+06
36,67,21150
30,69,20250
34,69,20123
35,70,20943
57,66,20491
24,69,21617
49,67,20491
42,70,19558
30,70,20608
29,65,40000
23,69,19691
25,70,19221
34,71,21049
43,69,20248
22,71,21373
21,62,22135
36,74,20366
42,67,20784
26,69,20000
21,62,22264
25,65,23022
23,69,20611
52,62,22003
25,69,20165
42,65,21916
58,71,21640
34,64,21588
38,68,23210
34,67,20315
33,74,23000
23,76,19291
45,70,20799
21,68,1e+05
22,69,20000
42,76,20217
28,71,20566
31,68,22417
32,74,21327
23,67,21271
22,63,19025
47,60,19403
24,66,19401
61,61,21614
32,66,22029
33,67,21269
20,69,19332
29,73,20018
25,68,21054
27,70,21368
28,67,20658
27,70,21691
45,69,21502
31,66,22157
40,69,19193
33,67,20879
37,65,19778
22,67,21788
22,74,21013
36,67,23360
30,66,22656
28,71,20000
34,63,20729
62,65,22739
42,63,20449
23,65,20534
41,70,20776
35,60,23531
37,67,20144
22,64,30000
40,62,19063
27,66,21173
44,65,20973
43,70,21083
28,64,30000
42,66,20059
28,72,19956
26,74,19060
29,65,20245
30,68,22104
38,72,20170
37,73,20801
66,67,22116
34,62,20618
35,72,22012
39,68,20761
35,69,21934
24,66,23533
36,67,20376
25,70,50000
23,70,20000
26,69,80000
27,60,21523
36,67,19302
67,70,20161
48,63,21016
28,70,19876
24,65,21926
32,68,20764
48,69,21793
30,62,20123
30,73,22410
26,71,21436
25,63,20269
23,63,20171
35,64,21881
26,72,20000
34,65,20000
24,64,20000
43,64,21798
26,63,21195
23,61,22275
21,65,23159
28,64,20000
30,64,21970
29,70,20607
30,66,40000
28,64,22075
31,69,21640
31,79,21578
29,64,21212
20,76,20000
30,74,1e+06
29,68,23061
26,63,22558
25,71,21378
29,65,19505
30,66,20283
21,70,40000
33,66,19587
68,64,20464
36,66,21012
33,77,150000
59,66,20822
25,64,21106
63,66,22248
49,60,21284
36,71,18946
34,71,1e+05
30,68,20600
24,67,19932
36,76,21328
37,71,22471
38,67,21501
25,65,22464
26,69,21210
39,70,22375
24,75,22050
29,67,40000
27,70,21631
46,74,20849
26,70,60000
23,67,21696
41,72,20139
27,71,19824
24,70,20000
25,69,21018
20,74,20000
27,70,21848
34,70,21313
22,73,20000
39,68,20000
23,72,19832
42,68,21723
33,67,20088
31,69,22197
31,68,40000
46,65,20076
30,65,20943
42,61,20611
35,67,21885
28,73,20565
42,70,60000
28,72,23239
24,66,21252
32,63,22541
29,66,21596
55,68,40000
47,70,1e+05
26,74,22703
41,72,150000
29,72,21538
27,73,19685
20,67,21353
50,74,19910
32,77,1e+06
28,70,20658
40,76,20094
45,70,20977
36,67,20630
34,72,20610
26,76,20000
30,68,80000
41,70,30000
24,74,1e+06
27,71,20300
26,69,19214
27,69,20392
19,62,20674
35,72,21039
35,66,22057
28,70,1e+05
27,73,21463
30,73,21503
33,68,20876
25,68,20858
24,69,20277
23,60,21337
57,71,20940
27,66,21289
22,68,20110
22,67,23559
24,66,19897
26,74,21726
56,73,20752
41,71,21156
22,74,21029
46,73,80000
40,69,21597
28,69,19806
22,68,20110
31,72,21127
25,62,50000
21,68,30000
29,68,19337
31,64,20473
41,70,20668
41,74,20905
20,69,19112
20,73,20000
39,73,19707
60,73,23620
21,69,20000
21,71,21482
29,66,20871
26,72,80000
27,69,20000
29,74,20894
66,69,21514
56,73,20529
23,73,22514
25,62,21524
27,70,19961
45,66,22215
27,68,21954
39,77,20960
47,71,20709
38,69,21615
24,70,22913
47,71,21036
26,73,20533
22,72,21366
21,73,20000
28,74,19161
34,71,50000
34,73,20342
29,67,19027
61,68,21156
45,70,1e+05
52,72,19647
44,64,21576
61,71,20752
29,71,20000
24,63,20000
31,67,21514
47,63,70000
35,69,19335
33,62,30000
27,66,20178
35,69,21679
25,73,21016
54,68,21734
54,72,22338
45,73,20907
41,66,1e+05
22,72,60000
24,74,22238
30,72,21657
26,67,20000
33,71,21508
47,69,21333
27,72,20859
34,76,21923
36,73,1e+05
21,72,22208
46,74,21839
25,70,22700
39,70,21107
21,71,19915
34,68,20485
35,70,23041
28,73,60000
27,72,19014
62,72,20799
39,74,22889
41,67,21652
23,74,19504
28,66,150000
35,73,1e+05
25,71,21115
25,70,21483
39,63,22492
26,64,40000
25,72,20995
26,69,20231
44,66,70000
60,61,22532
29,72,21308
27,69,22022
37,71,21058
23,73,1e+06
22,71,20150
27,69,19789
25,72,21032
23,72,20584
66,71,19852
22,70,21928
26,72,1e+05
26,72,22935
39,67,21165
23,70,19198
30,69,20705
24,74,21492
31,72,22558
28,66,18997
35,70,21508
35,63,21182
43,64,150000
37,59,22685
36,69,19374
28,75,20102
41,76,20996
41,65,21456
37,69,20780
41,70,20106
27,64,18936
43,71,21260
27,75,30000
25,72,21713
25,69,22360
40,74,1e+06
35,68,20463
31,75,21644
44,70,1e+05
59,70,18122
26,63,20139
37,72,22681
29,72,19966
25,67,20002
27,68,21701
48,74,40000
47,65,23089
44,69,21397
29,66,20338
25,70,1e+05
41,69,1e+06
21,71,21153
35,67,19778
20,63,20749
22,71,20000
26,73,20342
28,71,20737
29,67,20305
30,77,250000
35,66,22381
26,71,19946
28,71,19832
24,68,50000
50,72,20634
24,75,20196
39,69,21627
46,67,1e+05
32,71,21150
24,60,20940
22,65,20701
23,67,19712
24,65,21681
29,66,20661
25,64,50000
38,68,21939
25,70,1e+05
27,64,21077
39,68,1e+05
33,64,21542
45,71,21645
62,75,21757
36,71,20109
41,66,21180
51,66,21258
31,65,21393
30,74,21170
25,69,20546
26,69,20729
28,61,21025
34,61,22378
20,65,20347
34,69,18168
25,64,20487
26,64,22212
30,76,20671
24,65,20000
31,63,22081
24,66,19995
27,71,22346
31,62,18317
23,65,21174
23,69,20000
22,67,21398
20,65,20000
40,62,22375
56,67,19508
24,64,21596
27,74,21680
30,74,20638
24,69,19956
24,71,22376
21,69,20412
23,68,21015
45,71,22255
38,68,22077
31,63,21787
26,68,20059
19,66,20000
37,67,20135
26,70,18448
28,68,20568
23,69,20006
30,69,21089
46,76,19300
32,74,21871
29,71,20749
28,71,19987
35,72,21155
33,66,150000
27,65,21503
23,64,20653
30,68,21777
26,63,21259
22,73,21254
25,64,22346
27,70,19932
41,71,70000
27,70,20863
34,71,18523
29,70,80000
42,71,20294
37,67,20983
29,67,22626
26,72,22053
49,70,21768
59,64,80000
48,69,22190
26,64,22912
33,65,19167
33,67,21308
30,61,21747
28,64,21155
29,68,20812
26,66,20757
28,64,21616
49,63,21008
36,69,20123
41,67,40000
24,63,22168
31,72,21145
41,70,80000
22,75,20393
35,72,20066
29,65,20000
19,72,20553
30,71,20590
37,68,21005
24,64,21942
32,66,21336
24,65,21314
31,66,21286
24,64,18948
24,66,22996
18,66,21125
37,64,23394
29,74,20317
43,70,21005
42,66,20843
52,57,19699
27,67,17173
27,71,20000
43,75,19829
37,74,21037
26,74,21031
42,73,19422
23,66,20935
25,68,21866
51,60,22340
66,63,21629
37,66,21036
24,62,19967
28,62,21595
44,64,21206
38,70,30000
39,63,20910
38,67,21049
25,64,20812
37,62,21332
36,76,20442
37,66,19804
41,75,21240
27,65,22945
27,64,19843
28,63,21589
32,71,20041
29,67,22441
29,67,21671
62,60,20852
47,68,20834
33,68,20579
35,68,20590
33,63,19251
25,64,21419
20,61,19694
55,63,20633
28,69,21979
26,70,22535
26,67,21330
26,63,20853
34,67,20421
31,71,21935
30,70,30000
24,70,20813
25,75,21623
29,72,22289
26,71,21060
27,67,20525
24,65,20224
24,72,1e+05
23,60,19109
22,63,21153
37,67,20591
19,72,19426
25,67,22596
32,72,20501
30,70,20000
26,75,20315
24,71,80000
39,66,22787
44,68,21149
31,75,20789
21,66,21853
22,68,21510
25,71,21100
25,70,19099
22,68,21629
21,71,20000
20,68,40000
33,68,19651
29,67,20913
31,67,22701
30,71,21935
34,69,21585
27,67,21070
61,60,22921
25,71,20000
41,69,21232
26,64,20195
39,71,20613
29,65,40000
23,69,20169
48,71,19932
26,61,21263
29,68,21306
27,71,22224
20,69,19356
29,65,20258
44,70,19517
20,67,30000
31,75,20448
35,68,21831
23,70,20307
26,63,20000
36,74,21621
49,70,19160
42,67,20310
28,64,19445
21,65,20377
27,65,19891
23,64,21423
46,72,20000
19,60,21928
42,68,20099
20,66,20263
22,66,22019
42,72,21258
38,63,20758
25,72,21620
22,62,22874
25,65,18848
30,75,21007
37,67,22724
34,72,20951
24,69,70000
33,74,20000
30,69,20785
25,71,20000
22,73,21823
42,72,50000
32,70,20187
33,71,19171
27,67,23182
36,72,30000
34,70,22141
29,72,1e+05
30,64,20000
60,65,21550
48,67,20351
32,75,20878
27,73,19532
30,74,21915
43,71,80000
44,67,23096
33,70,20077
19,64,20979
31,76,50000
31,72,20852
25,71,20000
41,66,20783
27,68,60000
21,70,20000
38,64,20371
53,66,20476
25,69,20000
20,71,30000
25,72,21892
28,69,21950
26,63,20575
29,69,20973
30,72,21503
29,66,21866
32,62,21706
21,67,23147
25,69,20279
37,72,21601
30,65,21707
68,66,20778
42,68,21803
31,66,22006
35,63,20000
31,66,19318
35,81,20766
36,65,20710
28,71,20890
63,68,40000
32,72,21379
29,67,21344
28,69,20416
23,68,20000
25,64,21320
27,74,20791
29,65,22364
37,71,70000
42,72,21291
32,70,23485
26,67,20271
30,69,20050
29,68,30000
24,80,21667
26,61,22632
35,72,21766
45,68,22313
33,72,19532
39,68,21204
36,71,40000
29,70,23347
51,71,19210
30,67,20101
23,66,21476
28,63,20519
27,69,18982
21,67,21298
30,70,70000
40,67,150000
27,67,21407
29,70,20474
53,73,24173
27,68,21254
32,66,21368
58,63,22808
49,68,21842
42,68,21395
34,72,18929
33,69,19447
60,68,40000
24,69,21088
38,69,21378
42,64,20956
30,74,20000
29,64,22959
41,67,22031
23,73,20534
24,64,20451
48,66,21992
33,66,50000
36,71,22372
31,69,60000
27,69,21745
28,70,20792
35,69,22258
52,65,20837
34,72,21202
18,62,20173
24,73,22314
19,73,20000
30,72,19649
37,65,21983
26,64,20933
27,74,22159
37,62,1e+05
27,71,22744
29,70,22327
27,62,20500
26,60,21127
32,70,18907
30,72,20264
37,62,18514
44,67,21223
27,69,19648
28,69,21506
27,68,19694
42,63,20959
49,67,80000
30,72,19851
36,72,21829
33,71,21505
30,67,20947
25,68,20254
36,67,21881
35,68,20577
18,67,21054
39,63,18970
28,62,21210
38,65,19829
25,66,21048
27,76,20138
35,66,1e+05
22,64,21099
53,70,19972
35,74,21087
23,62,21519
30,69,20245
36,67,19895
51,66,20858
26,71,23242
33,66,50000
36,63,20599
59,65,19648
61,70,21594
33,67,20000
28,66,20000
29,65,21201
33,67,18384
37,71,21105
42,73,20043
27,69,22194
32,70,20615
51,64,21902
25,66,22036
65,69,20577
32,68,20565
21,66,20530
19,60,20345
23,64,20000
38,66,20553
22,68,20323
34,71,22586
67,66,21408
30,72,21672
32,72,30000
24,65,20984
29,72,20614
20,72,19721
24,70,80000
39,65,21353
23,72,20708
21,68,23437
23,74,20158
56,71,21780
28,69,19108
29,72,23110
26,69,30000
20,69,20366
26,67,20945
29,70,40000
22,68,19655
31,75,30000
30,69,19599
36,71,21337
30,73,30000
51,64,21652
36,65,20640
32,68,19694
38,68,21325
44,66,21103
44,74,22052
22,69,20033
20,74,20000
28,63,1e+06
22,73,19570
22,72,20000
21,75,20000
33,73,20299
27,69,21770
36,70,19308
30,63,40000
23,66,21411
22,71,22137
33,69,21877
23,67,21474
36,61,21165
28,67,19682
38,67,22324
38,65,19585
27,71,21066
23,67,21959
24,67,23158
58,71,19770
61,66,20338
30,71,22157
36,68,20211
20,73,19989
29,70,1e+05
31,67,21361
49,69,21850
26,64,20257
20,70,20000
25,60,20383
55,63,22626
22,71,22619
59,58,22425
32,72,20922
22,72,22492
61,75,70000
28,68,19449
25,72,20498
31,74,20924
39,75,21422
25,69,20501
23,70,21453
20,70,20000
31,72,21075
19,66,20087
47,68,70000
24,73,21522
28,70,22065
32,68,21354
37,69,21857
31,70,80000
35,72,19311
19,68,21524
32,75,20561
32,75,22592
32,69,19999
37,72,19716
28,76,20725
36,68,20293
33,68,20694
29,70,19530
24,65,20394
26,74,19426
29,70,21337
36,72,150000
33,74,21503
37,72,20853
26,70,20860
31,69,21638
40,62,20716
29,72,20740
33,71,1e+06
49,67,19861
22,67,30000
49,66,20238
35,62,20803
31,68,21473
26,70,19626
22,72,50000
22,73,18362
30,78,21894
27,72,21230
22,63,20959
28,64,21314
24,71,20610
22,74,22661
32,73,21348
32,66,22062
24,64,21121
29,72,50000
31,65,21326
30,67,22116
62,68,20418
32,64,1e+06
35,61,20868
37,66,20091
26,67,20554
48,64,20447
31,68,21024
39,65,21824
26,70,1e+05
26,60,20402
22,69,19962
21,71,21637
33,64,20704
24,67,20191
26,64,21173
29,71,19298
37,75,18833
38,68,21299
45,66,1e+05
30,64,20465
23,69,20681
52,68,17783
46,68,20840
62,65,19844
33,67,20326
23,63,21829
27,64,21447
32,68,19838
25,69,20930
27,65,21539
29,70,22174
30,67,23290
25,65,20995
24,66,21000
27,64,21501
28,73,19793
24,71,20205
31,61,22182
38,64,80000
28,74,19869
33,65,21213
25,65,20973
34,71,1e+05
29,72,19887
26,71,21386
31,63,20590
30,63,1e+05
21,71,1e+06
26,66,21410
26,64,21760
23,70,20000
30,68,20505
26,74,19893
30,73,1e+05
27,73,21234
28,66,20630
54,64,21266
28,67,18398
26,64,21738
25,67,70000
38,72,21838
49,66,21412
50,70,21661
54,64,21151
31,63,21048
26,69,80000
26,69,20783
28,60,20347
23,65,22527
22,70,20289
29,70,21542
64,66,20945
38,69,19358
39,66,20332
27,66,21621
24,73,21256
33,69,1e+05
36,70,20840
39,68,21164
29,70,22548
20,71,20735
27,69,21167
31,71,22082
22,64,20945
29,63,19306
37,60,20000
22,67,21557
24,61,22177
38,67,22461
42,63,19915
60,64,21001
22,69,20591
25,64,70000
20,70,20000
33,76,22799
41,66,21137
21,66,21409
36,63,21082
33,68,1e+05
42,64,22506
35,67,20923
33,67,21659
36,69,21828
40,67,20991
48,75,21353
25,72,21718
32,74,20932
36,63,22220
28,69,19826
45,66,19093
27,67,21095
26,64,20658
27,65,19177
32,65,21276
22,69,20915
19,74,21078
29,77,22100
25,60,20000
25,76,19783
39,65,22759
28,74,20599
25,74,20000
28,70,20466
32,72,22791
42,71,21600
31,66,18961
28,63,20897
40,70,20724
37,65,20448
33,76,22112
26,65,20000
28,73,21872
45,70,20954
29,67,20026
33,69,20517
56,70,20312
20,74,20000
23,67,21053
23,74,21313
27,69,21996
24,70,19523
30,73,21849
20,69,19721
23,71,22459
27,72,20276
24,70,20984
46,71,22356
46,72,60000
40,69,21636
24,71,21094
35,63,22053
36,74,22272
35,61,21093
43,71,20866
29,64,21000
35,67,20095
37,74,22130
27,70,21802
60,71,19694
31,70,20699
32,64,21922
26,67,21056
52,66,19656
27,73,20367
29,67,1e+05
33,68,70000
22,71,21176
46,72,1e+05
23,63,50000
29,66,21099
25,69,20000
29,71,20158
23,69,18705
43,70,70000
42,69,22477
37,70,21478
40,68,20593
35,72,21886
36,62,20423
29,65,21210
41,69,23006
29,64,21227
24,68,21585
25,68,22101
27,73,22650
26,68,19599
30,68,21930
28,67,21391
56,70,70000
26,69,20550
29,64,20717
26,65,20231
23,75,20225
32,76,20861
29,73,20741
29,70,23132
47,72,1e+05
38,64,20487
35,72,20000
37,74,22115
31,68,21352
32,67,21436
32,65,20331
35,65,20176
44,70,21382
23,70,21196
34,68,20037
26,75,19996
27,67,20797
40,60,80000
28,69,80000
31,71,40000
40,65,20603
23,73,20557
27,64,30000
26,66,22023
27,74,30000
30,61,21025
47,68,150000
24,63,20934
27,65,20593
34,63,21636
24,65,21417
35,68,21417
34,67,20000
38,65,19683
27,67,21166
25,70,23004
26,74,21872
32,60,21734
26,67,21344
38,70,250000
30,70,70000
19,66,20987
25,70,20291
32,67,30000
23,73,21066
34,71,20786
25,65,19877
40,66,22451
25,71,21743
25,68,21637
33,71,22061
40,75,21788
61,67,21199
35,66,21383
29,69,19863
29,67,21581
42,71,21169
30,67,21447
30,61,18520
28,73,20302
53,72,19499
28,68,21825
44,72,20608
29,76,21148
26,68,19761
50,67,22927
26,71,70000
45,68,19769
31,72,20830
50,74,21184
23,76,20813
22,67,21066
40,68,20154
20,77,20000
33,64,18982
33,77,30000
28,64,21555
35,68,21816
27,71,20594
43,60,21734
58,63,1e+05
38,70,19741
30,69,21170
43,71,21055
37,65,21560
18,67,20114
31,71,20363
24,60,20081
18,67,19447
24,69,20000
34,66,21038
28,70,21551
28,67,19796
25,68,21143
27,74,20152
35,67,20960
26,73,70000
25,64,20000
39,74,21927
33,74,21377
32,64,21110
34,67,21817
56,74,20268
24,65,22631
55,68,21030
42,69,22273
24,74,20906
35,72,20591
21,69,20979
36,72,20971
21,71,50000
25,73,22255
23,68,150000
59,66,50000
24,71,30000
24,72,20868
60,64,21066
36,62,19570
40,76,21569
40,69,23537
55,72,22904
49,70,1e+05
40,69,21107
20,70,20152
26,64,20995
36,73,22164
32,68,21342
28,67,21332
43,65,19620
57,59,21544
35,60,20098
27,72,30000
45,71,20403
29,71,20447
40,68,20605
29,67,20611
26,74,80000
27,72,22556
22,71,20000
36,63,19751
28,69,21096
35,69,19145
24,67,21581
34,70,80000
27,72,22412
26,67,22881
64,72,21557
66,66,21938
24,65,21497
51,68,22504
42,59,23443
25,68,21476
32,64,20342
43,63,21186
42,72,1e+05
43,70,1e+05
45,60,21633
24,61,20000
39,62,20919
42,66,21441
27,66,20023
28,64,22204
24,76,22421
26,66,20503
39,73,21526
37,66,21050
61,71,1e+05
45,72,22035
42,69,21175
27,71,22650
33,70,19975
27,67,21210
54,70,21298
32,68,21559
35,67,21356
30,71,20878
40,66,20270
30,72,21921
29,62,19342
34,67,20853
21,70,20819
21,71,20434
50,64,20183
37,63,20286
32,76,20839
25,73,21889
24,71,23597
29,71,20164
44,71,150000
24,72,20000
33,69,1e+05
27,72,20100
36,70,20704
21,67,20159
24,63,19809
29,67,20482
27,62,21229
42,70,20376
28,64,22748
30,68,20814
64,63,19856
35,64,21921
67,62,21582
23,70,20000
26,72,22771
33,73,20574
35,64,30000
26,49,21491
31,70,80000
25,68,20373
27,65,40000
26,66,20968
25,68,20362
68,69,50000
42,72,80000
31,71,21808
25,66,20000
22,64,20000
62,64,21480
41,71,22316
46,65,21661
26,72,20000
22,61,21715
25,63,21364
27,70,21877
22,75,22029
23,62,21505
34,73,20000
38,91,21047
26,65,21390
22,67,20000
30,62,20332
35,74,20079
36,63,22096
24,63,1e+06
28,61,20237
29,75,1e+05
23,72,30000
27,68,20617
45,68,21211
30,71,1e+05
34,66,20558
21,67,21311
30,69,80000
28,67,21533
39,69,22259
30,65,19305
27,71,30000
26,61,21816
30,72,19838
36,68,40000
34,76,60000
31,75,22585
42,74,21681
38,69,20883
30,68,19900
30,66,20767
36,70,20146
32,71,21088
30,67,19626
42,66,20049
52,63,20092
21,65,22566
32,73,21094
20,69,21069
42,69,23165
26,63,20393
26,71,20005
39,67,20854
31,68,22980
26,67,21501
26,68,20565
24,77,60000
52,70,70000
31,68,20213
37,66,20599
37,68,21307
22,68,20852
42,68,21905
28,73,19416
37,72,20748
41,69,250000
55,63,22073
37,76,70000
27,68,21383
27,72,20691
20,60,20862
21,71,22045
23,72,60000
19,71,21183
32,68,21308
35,62,21375
23,71,19114
33,67,20537
24,67,18682
23,69,20712
38,63,19453
30,65,18306
32,72,20780
44,60,21441
24,62,40000
27,62,21314
28,67,20700
31,66,20325
39,70,21752
42,71,50000
22,64,20797
25,73,30000
32,64,21686
36,70,19234
28,64,22175
23,61,22453
32,70,1e+06
32,67,22225
28,73,1e+05
28,73,20846
20,74,20000
24,67,21572
36,73,1e+05
38,72,20788
58,71,21783
34,62,21081
38,73,21699
32,71,20499
20,69,20000
68,65,20349
34,73,20375
30,69,20825
34,69,20943
55,63,19433
39,66,21855
32,67,22441
53,73,20838
26,69,20637
30,64,20019
30,63,20402
32,65,20773
24,71,60000
35,67,20149
25,69,21119
29,70,21157
24,70,20224
27,72,20805
34,69,22883
33,64,22991
30,70,30000
32,64,80000
58,73,22220
36,68,21150
40,66,19890
45,77,21881
26,74,1e+05
32,68,80000
29,70,40000
28,65,21038
35,73,20270
37,73,21746
44,75,70000
30,71,20749
27,72,21635
27,69,23361
33,66,19262
35,69,70000
38,73,22039
27,66,20522
42,70,20737
25,66,20000
28,68,5e+05
31,61,21908
27,62,19965
31,70,23062
42,76,1e+05
60,64,20537
24,67,21758
25,66,20967
28,68,21497
60,69,20094
32,63,22365
29,64,23489
41,72,22026
39,63,21095
42,69,40000
31,69,40000
30,68,19457
35,65,20528
41,69,20504
43,74,21023
53,71,21599
30,67,21828
55,60,19900
28,70,21451
47,71,20220
35,66,20047
50,66,21941
38,64,21184
27,74,20186
23,77,20859
55,65,20322
29,74,19371
27,62,22769
26,72,23239
41,71,20706
29,67,21435
33,68,21178
25,66,21681
27,70,21057
35,64,20733
48,60,21260
38,71,22939
34,64,21294
43,65,21883
28,73,20259
31,64,19906
60,71,22167
42,66,22422
30,70,21288
41,60,20562
60,66,21916
66,61,20726
35,70,21090
48,64,20950
23,65,19814
38,72,21158
26,70,22019
24,67,22260
27,72,20443
28,66,1e+05
36,68,20600
38,75,1e+05
22,71,22525
49,64,20468
50,72,21377
68,63,20785
36,66,20942
27,70,21335
57,69,50000
52,74,21915
31,63,21158
36,72,20882
42,74,19839
29,64,18806
44,64,19775
43,63,19122
34,75,22620
43,62,20988
34,64,20465
39,74,20383
35,72,80000
46,68,21953
30,60,20374
45,71,20723
43,67,21746
63,66,20071
42,68,150000
34,65,21830
28,70,20728
25,70,20000
27,65,50000
30,65,19382
23,63,20381
45,67,21602
28,65,21376
43,71,21834
53,67,19471
29,71,19971
33,76,22050
27,70,19432
29,68,19686
28,72,21827
44,68,20298
48,72,21223
35,72,21432
29,70,70000
33,74,20768
32,71,21114
45,72,20731
34,71,22593
32,73,70000
27,69,21613
34,65,21223
27,65,21211
36,69,20555
23,73,20252
30,64,20751
61,71,20776
60,66,21407
29,65,21613
38,70,20021
29,71,20177
25,66,20000
25,70,19953
20,67,20640
25,66,20832
30,70,60000
22,76,21013
28,67,70000
25,69,20000
20,70,20790
25,61,21762
42,69,20172
37,67,19470
36,73,21088
24,71,21371
28,69,20143
27,76,1e+06
37,69,20439
35,71,21765
32,67,20956
38,70,20470
27,68,20588
31,75,20759
31,65,22191
24,71,20608
53,67,21889
28,65,30000
50,66,19339
44,65,50000
40,64,1e+05
30,64,22492
25,60,21780
33,63,20326
28,73,21615
34,70,250000
34,69,22095
36,72,22419
22,72,20000
26,65,22417
22,66,1e+06
37,62,20186
26,62,21832
27,68,80000
50,68,23211
48,69,50000
36,72,20144
50,66,19993
25,62,22756
46,63,20663
38,62,19936
27,62,21481
51,64,21033
38,70,21608
30,68,20483
39,71,20374
57,68,21272
25,69,1e+06
34,72,19329
43,69,22382
41,74,21708
47,66,20843
28,68,21727
41,69,150000
29,72,21510
29,71,22096
26,63,21320
19,73,20000
27,69,21222
31,78,150000
43,64,21713
24,67,19885
23,66,21304
21,70,20000
25,70,18496
25,66,20953
35,62,21004
58,70,70000
25,74,21792
47,64,22217
30,74,19536
64,73,20226
23,70,20720
27,64,40000
20,69,20337
49,63,20871
21,72,20000
24,71,50000
31,69,20000
23,68,20765
24,70,19087
23,75,20000
32,63,22368
28,67,20669
24,69,80000
34,74,20965
25,64,20910
38,71,21033
32,69,19415
36,61,20527
23,68,22111
30,71,70000
25,71,21463
26,76,21140
45,69,19500
31,64,20000
31,63,21659
24,75,19027
33,66,20360
24,70,20749
20,63,20898
41,68,21596
19,66,20956
34,66,19884
28,69,21133
34,72,19918
48,69,21255
69,64,21228
41,64,21158
35,68,22779
46,66,21268
24,70,21360
32,62,21013
50,69,20467
35,74,20001
32,62,21328
42,74,22436
30,67,19336
28,64,22062
22,74,21162
27,73,20546
30,64,20452
28,71,22215
21,75,20556
30,65,20106
33,72,20868
27,68,20175
31,72,70000
29,72,21475
35,61,23794
32,62,150000
52,72,20291
43,68,18934
43,70,150000
60,76,20754
25,63,20523
32,74,22551
38,68,20964
32,73,20423
42,75,80000
49,71,250000
31,65,19463
60,62,150000
29,67,20166
29,70,20464
24,71,19901
30,65,19353
29,73,20000
34,69,20510
31,72,40000
31,67,20054
47,74,20634
27,73,22667
41,69,21526
34,70,21398
49,69,1e+05
28,68,1e+05
23,72,21535
28,70,21011
27,70,19692
36,68,21995
24,67,20334
29,76,20951
33,64,21836
37,72,150000
50,70,20476
50,77,21458
31,69,20627
30,68,22662
40,64,21220
25,75,21265
33,68,21218
31,65,21514
33,69,22182
50,70,50000
50,70,1e+06
36,74,1e+05
36,74,23127
25,76,21388
25,60,20669
28,72,20574
41,66,20909
27,69,20723
30,69,20264
25,68,19313
31,69,21685
29,63,21698
31,73,80000
40,71,21061
41,69,21259
21,73,21033
41,74,20747
36,72,21016
32,69,23870
26,71,19516
49,68,21086
23,63,20964
41,66,22093
59,66,19974
31,67,20000
41,71,21661
23,66,40000
36,73,20726
53,63,21552
42,72,250000
41,64,21304
25,68,19915
26,73,21408
24,69,21633
30,62,21290
24,68,21223
21,64,20463
33,75,21194
26,74,20444
23,70,20000
26,63,20295
37,70,20573
31,67,21203
41,69,20680
25,67,20915
36,62,19410
26,62,22480
29,65,19465
38,64,1e+05
29,55,21464
67,61,20905
22,68,22002
42,72,50000
32,65,22242
58,69,20641
51,67,20841
29,67,20703
25,70,60000
19,69,20358
32,73,21538
34,69,20136
24,67,20972
22,59,20955
32,65,20430
29,65,21314
31,69,20000
28,66,21349
52,70,20288
48,68,21015
32,69,20494
37,69,21031
26,70,21075
36,70,20962
24,73,20000
26,70,21356
57,70,20880
37,74,19987
36,68,21177
25,72,21270
39,74,22109
34,69,21186
34,65,19446
26,63,22462
24,70,20000
33,70,21887
36,66,1e+05
33,63,20935
45,64,21316
25,70,20825
24,66,20000
19,64,40000
29,70,20466
31,72,20989
37,68,20809
26,72,20000
32,70,21736
59,67,21272
30,65,21577
29,66,20979
29,69,19431
25,76,21142
22,68,20000
26,64,20568
24,66,19498
27,68,20020
43,62,20984
29,84,20000
32,75,21258
37,70,19562
67,70,20759
41,66,20357
29,65,20881
59,69,80000
30,59,20159
39,64,60000
23,62,19438
29,68,19343
20,72,20000
42,65,22146
27,67,21003
33,69,21116
25,65,20966
38,73,80000
