"age","height","income"
23,67,1e+06
19,75,-1
23,75,-1
29,67,-1
30,73,-1
23,73,-1
22,62,-1
32,70,-1
23,74,-1
19,64,-1
20,66,20000
28,65,-1
48,64,-1
29,62,-1
28,74,-1
42,72,-1
25,66,-1
46,67,-1
24,65,40000
32,66,-1
35,64,-1
31,63,30000
29,70,-1
26,64,-1
41,70,-1
25,72,-1
37,71,-1
25,69,-1
23,66,-1
30,73,-1
31,66,-1
22,68,-1
31,70,-1
47,67,-1
27,74,-1
31,62,-1
56,64,-1
23,68,-1
30,62,-1
33,72,30000
51,62,-1
44,64,-1
34,64,-1
41,71,150000
39,65,-1
25,69,-1
40,72,-1
40,63,20000
59,63,-1
35,65,-1
37,68,-1
47,68,-1
28,68,-1
56,60,-1
33,61,-1
29,64,-1
38,67,-1
51,65,-1
36,60,-1
34,71,-1
21,62,20000
27,78,-1
28,67,-1
52,73,-1
42,61,-1
28,74,-1
66,73,-1
30,68,60000
27,71,1e+06
23,70,-1
53,66,-1
26,63,-1
40,67,-1
30,68,-1
59,63,80000
41,66,-1
30,70,20000
25,65,-1
20,66,-1
35,60,-1
34,65,-1
25,67,-1
33,64,-1
38,71,-1
45,71,-1
32,68,-1
34,61,-1
57,69,-1
30,62,-1
39,60,80000
58,67,-1
58,61,-1
54,64,-1
62,68,50000
23,62,-1
43,66,60000
47,64,-1
25,67,40000
48,74,-1
34,66,-1
56,66,-1
34,64,-1
29,77,-1
44,66,-1
27,65,-1
19,70,-1
36,74,-1
41,63,-1
55,71,-1
54,63,-1
29,62,-1
27,61,20000
28,64,-1
27,72,-1
26,69,-1
36,74,-1
28,72,150000
25,67,-1
30,66,-1
27,68,-1
28,69,-1
37,74,-1
30,70,250000
26,73,-1
33,70,1e+05
21,73,150000
32,74,1e+05
27,66,-1
30,73,-1
32,68,-1
58,70,-1
26,67,-1
46,65,-1
24,70,-1
29,75,40000
34,65,-1
33,68,80000
28,73,-1
48,66,-1
51,67,-1
37,62,-1
39,66,-1
28,72,-1
27,67,-1
38,70,-1
49,70,-1
28,64,-1
46,72,-1
48,63,-1
28,66,-1
27,73,-1
34,66,-1
36,72,-1
28,64,-1
49,67,-1
31,71,80000
35,72,-1
28,65,-1
28,67,-1
25,70,-1
24,68,-1
27,67,-1
27,65,50000
31,66,-1
36,74,-1
109,95,-1
24,70,-1
26,71,-1
32,63,-1
32,72,-1
34,70,-1
35,69,-1
26,63,-1
27,69,-1
23,70,-1
30,76,70000
37,65,-1
35,70,-1
24,71,-1
37,65,-1
20,68,-1
34,67,-1
30,68,-1
36,64,40000
29,71,150000
21,64,20000
59,63,-1
36,68,-1
28,69,-1
20,68,-1
35,71,-1
29,68,-1
36,69,-1
26,66,-1
44,69,-1
35,70,-1
22,66,-1
31,69,70000
25,72,-1
30,69,-1
19,63,-1
30,69,-1
30,71,-1
32,69,150000
39,69,-1
24,72,50000
33,70,-1
35,61,-1
31,69,-1
29,72,-1
32,68,-1
21,73,-1
36,69,-1
18,70,20000
27,69,-1
20,68,-1
38,72,150000
28,73,-1
30,65,20000
32,67,-1
47,73,-1
35,67,-1
42,66,-1
24,69,-1
35,67,-1
33,72,-1
37,64,-1
48,65,-1
38,70,-1
30,68,-1
30,69,-1
38,70,-1
30,63,-1
19,69,-1
44,67,-1
32,67,-1
39,74,-1
23,70,-1
26,69,1e+06
32,69,-1
26,70,-1
30,76,20000
35,72,150000
38,67,-1
49,73,-1
34,69,-1
40,62,1e+05
39,73,1e+05
20,67,-1
25,73,-1
32,76,-1
26,68,20000
26,73,-1
37,70,-1
32,62,-1
32,68,-1
21,71,-1
28,71,-1
23,69,-1
28,65,-1
28,75,-1
29,71,70000
29,75,150000
27,73,1e+05
32,68,-1
45,72,-1
35,69,40000
32,69,-1
29,72,-1
21,68,-1
22,72,-1
27,70,-1
25,64,-1
23,71,-1
25,68,-1
22,76,-1
54,69,-1
36,65,80000
25,70,-1
36,62,-1
25,72,-1
32,73,-1
33,69,1e+05
28,67,-1
29,66,-1
49,65,-1
25,64,-1
35,66,-1
37,67,-1
32,66,-1
29,63,80000
23,67,-1
46,63,-1
62,62,-1
30,68,-1
23,65,-1
43,63,-1
24,64,-1
27,65,-1
38,63,-1
57,66,-1
21,64,-1
24,63,-1
28,66,-1
26,69,-1
24,63,-1
35,67,-1
37,64,-1
43,69,-1
29,60,-1
46,65,-1
57,66,-1
49,62,-1
28,62,-1
33,66,-1
32,67,-1
32,68,-1
48,68,-1
27,72,-1
37,63,-1
25,66,-1
34,69,-1
44,72,-1
37,67,-1
62,72,-1
56,66,-1
37,72,-1
46,66,-1
39,67,-1
28,84,-1
28,68,-1
32,68,-1
27,61,-1
55,69,20000
35,67,-1
31,64,-1
32,66,-1
53,67,-1
43,62,70000
50,70,-1
26,65,-1
21,67,-1
35,69,-1
23,73,20000
28,69,-1
32,63,20000
38,70,-1
34,68,-1
23,66,-1
35,62,-1
35,72,-1
34,63,-1
43,67,-1
29,68,40000
36,60,-1
28,66,-1
37,68,1e+06
42,68,70000
60,67,-1
27,62,-1
25,65,-1
19,66,-1
29,71,-1
24,66,-1
32,67,-1
31,65,-1
35,70,1e+05
29,67,-1
48,65,-1
33,64,-1
27,70,-1
28,66,60000
27,67,20000
29,66,-1
27,65,-1
39,69,-1
36,65,50000
56,66,-1
49,64,50000
28,74,-1
26,72,-1
33,64,-1
50,67,-1
36,67,1e+05
24,74,-1
42,67,150000
30,64,-1
26,60,-1
25,73,1e+05
38,70,150000
44,69,-1
56,62,-1
40,66,-1
61,67,-1
29,74,-1
36,67,-1
31,66,-1
27,66,-1
41,63,-1
31,71,-1
52,70,20000
29,64,-1
43,66,-1
23,61,-1
24,60,-1
34,68,-1
26,69,-1
27,60,-1
40,65,-1
40,67,-1
28,62,-1
31,69,20000
41,60,-1
35,70,1e+05
39,64,-1
42,67,-1
31,60,-1
28,66,-1
41,69,-1
20,62,20000
40,71,150000
32,67,50000
35,68,-1
25,66,-1
29,72,60000
37,65,-1
24,64,-1
31,67,-1
44,68,80000
32,65,-1
31,66,-1
36,64,-1
59,64,-1
20,66,-1
48,72,-1
26,72,-1
42,67,-1
43,60,-1
40,67,-1
26,71,-1
39,70,-1
27,68,-1
32,66,-1
33,73,-1
32,73,-1
27,64,-1
30,60,-1
34,67,-1
39,68,-1
30,66,-1
28,72,-1
25,62,-1
39,68,-1
34,62,-1
34,69,-1
31,64,-1
23,71,-1
66,65,20000
34,66,-1
26,69,-1
53,65,40000
36,74,-1
33,65,-1
38,62,-1
28,65,-1
38,73,-1
20,74,20000
23,64,-1
40,66,-1
34,71,-1
26,66,-1
29,65,-1
19,68,-1
48,65,-1
35,74,80000
42,72,-1
28,65,50000
31,66,-1
26,71,-1
25,61,-1
25,69,-1
41,62,-1
28,73,-1
25,70,40000
35,71,-1
44,70,-1
44,76,-1
28,63,-1
27,72,1e+06
63,60,-1
25,66,-1
49,63,-1
32,69,-1
46,62,-1
34,66,-1
38,72,80000
39,70,-1
33,70,-1
24,70,-1
31,64,-1
39,72,-1
46,65,-1
27,74,-1
22,74,-1
35,67,-1
35,67,-1
19,62,-1
49,64,-1
20,68,20000
32,74,-1
29,71,40000
36,70,-1
35,63,-1
44,69,-1
23,70,20000
28,67,-1
40,69,-1
24,59,-1
25,63,-1
34,65,60000
31,66,-1
27,67,-1
45,64,1e+05
21,70,-1
24,74,50000
35,77,-1
35,69,-1
29,72,-1
28,70,1e+05
41,66,-1
39,73,-1
33,59,-1
26,71,-1
32,66,-1
29,62,-1
51,64,-1
21,65,-1
31,75,-1
44,72,-1
28,63,-1
51,65,-1
26,63,-1
30,70,30000
26,70,40000
30,75,-1
29,73,20000
25,68,-1
57,68,-1
45,69,-1
21,68,-1
44,68,-1
32,67,-1
24,68,-1
24,67,-1
33,72,-1
34,64,-1
42,68,-1
36,72,-1
24,65,-1
35,66,-1
27,65,-1
25,65,40000
29,63,-1
33,65,-1
43,63,-1
29,65,-1
25,61,20000
30,73,-1
33,67,50000
25,65,40000
50,72,50000
26,63,-1
23,67,-1
28,62,-1
38,70,80000
32,71,60000
30,68,-1
38,76,-1
31,72,-1
43,68,-1
32,64,-1
37,64,-1
58,63,20000
28,63,-1
45,67,1e+05
20,63,30000
23,68,20000
41,72,-1
33,64,-1
35,66,-1
27,62,-1
38,64,20000
27,73,-1
35,64,-1
19,61,20000
25,70,-1
24,64,-1
35,69,-1
29,67,-1
47,66,-1
27,68,-1
26,66,-1
23,71,-1
33,65,-1
26,69,-1
35,73,1e+05
42,66,50000
23,69,20000
34,60,60000
54,64,-1
47,71,50000
36,63,-1
29,67,-1
24,67,-1
26,72,-1
28,74,-1
36,66,-1
40,60,-1
47,69,-1
34,65,70000
48,64,20000
31,65,-1
40,74,-1
44,61,-1
37,71,30000
50,62,-1
31,62,-1
25,68,20000
28,68,-1
35,71,60000
37,74,60000
30,78,-1
37,66,-1
32,68,-1
30,70,-1
44,67,-1
52,72,-1
29,69,-1
35,64,-1
20,67,-1
49,60,-1
21,70,80000
40,62,-1
27,69,-1
26,71,-1
51,67,-1
21,67,20000
44,63,-1
32,63,-1
28,73,-1
27,73,-1
54,71,80000
31,69,-1
25,74,250000
30,68,-1
23,70,-1
24,67,-1
25,74,-1
23,70,1e+05
32,64,-1
32,73,-1
44,70,-1
22,71,-1
45,74,1e+05
27,67,-1
32,62,-1
44,73,1e+05
42,72,-1
29,76,-1
33,64,-1
36,60,-1
37,69,-1
22,66,-1
36,74,-1
32,73,-1
36,66,80000
24,74,1e+05
40,70,-1
34,74,1e+05
51,72,-1
39,67,-1
33,67,-1
35,62,-1
37,76,-1
38,68,1e+05
38,69,-1
42,66,-1
40,73,-1
28,73,-1
33,70,-1
36,65,-1
24,70,-1
37,68,-1
28,67,-1
26,65,-1
34,69,-1
29,69,20000
33,65,-1
22,71,40000
47,73,-1
46,73,-1
28,74,20000
33,70,-1
35,72,-1
21,65,-1
22,70,-1
21,74,-1
28,69,-1
21,64,-1
31,68,1e+06
31,72,5e+05
19,72,-1
40,73,-1
36,64,-1
23,70,-1
32,72,1e+05
26,72,-1
27,65,-1
26,73,-1
26,62,-1
31,64,-1
22,75,-1
25,69,-1
25,68,-1
39,71,-1
35,66,-1
46,67,1e+05
29,67,-1
31,70,30000
32,60,-1
34,71,1e+05
24,65,20000
27,72,-1
43,63,-1
25,69,20000
35,74,-1
31,69,-1
37,72,-1
46,70,-1
34,68,-1
45,70,-1
32,69,-1
26,71,-1
24,65,-1
24,72,-1
25,61,-1
29,66,-1
36,64,150000
45,68,-1
27,69,-1
32,70,-1
24,69,50000
20,68,-1
31,69,80000
22,70,20000
22,71,-1
28,72,-1
38,70,-1
51,69,50000
28,72,-1
52,74,-1
35,69,-1
33,72,-1
22,66,-1
27,71,-1
40,75,-1
19,71,-1
49,70,20000
44,70,-1
25,70,-1
24,65,50000
28,72,-1
30,72,-1
26,70,-1
27,68,1e+05
24,69,20000
47,72,1e+05
42,66,-1
43,70,-1
28,67,-1
34,74,1e+06
50,69,-1
27,62,-1
23,71,20000
24,70,-1
26,72,-1
28,68,50000
28,74,-1
54,67,-1
33,67,-1
22,65,-1
26,70,-1
43,76,-1
30,68,-1
58,67,-1
30,72,-1
31,68,-1
27,71,-1
24,71,-1
52,70,-1
60,64,-1
36,67,-1
28,66,40000
32,66,-1
58,69,150000
30,69,150000
31,68,-1
32,72,-1
30,67,1e+05
31,71,-1
21,70,-1
22,64,20000
41,71,-1
20,65,20000
36,73,1e+05
34,70,-1
39,74,-1
27,72,-1
38,72,-1
49,67,-1
27,71,-1
22,70,-1
32,69,80000
29,63,20000
29,72,-1
29,64,-1
25,67,-1
29,66,-1
25,71,-1
25,60,-1
33,73,-1
59,65,-1
51,60,-1
53,70,-1
55,70,-1
36,62,-1
26,61,-1
42,69,-1
26,75,1e+05
49,67,80000
46,68,-1
21,68,-1
31,69,80000
26,69,20000
24,73,-1
24,68,-1
61,73,-1
51,73,-1
24,63,-1
36,71,-1
32,68,-1
31,71,-1
28,70,1e+05
47,64,-1
29,68,-1
40,61,-1
33,66,-1
27,72,50000
37,65,40000
30,63,30000
25,61,-1
30,65,-1
25,72,-1
21,62,-1
44,71,50000
37,64,30000
22,71,-1
38,67,-1
22,67,-1
27,66,-1
43,65,80000
36,74,-1
44,69,-1
42,72,20000
35,73,-1
31,73,-1
19,66,-1
28,73,-1
29,67,-1
20,65,20000
47,75,-1
31,66,1e+05
28,67,-1
30,70,-1
25,71,-1
27,72,-1
28,70,30000
32,70,-1
28,68,-1
40,65,-1
44,78,-1
37,68,-1
36,63,-1
65,71,40000
29,70,-1
28,70,80000
23,69,-1
37,73,-1
42,67,-1
26,69,-1
24,68,-1
41,68,1e+05
29,73,50000
44,75,-1
29,73,-1
26,70,-1
38,70,-1
31,73,-1
28,72,80000
42,68,-1
26,65,20000
26,75,-1
27,70,-1
20,64,-1
32,72,-1
28,64,-1
31,70,-1
26,77,-1
38,64,-1
31,70,40000
33,78,-1
26,70,20000
25,74,-1
18,71,20000
27,67,60000
27,66,-1
63,63,-1
24,63,-1
35,68,-1
44,64,30000
28,68,-1
51,67,-1
28,73,-1
48,69,-1
43,68,40000
30,73,-1
37,65,-1
25,68,-1
22,63,-1
32,66,60000
28,70,-1
23,72,40000
43,65,-1
32,64,-1
25,71,-1
30,76,20000
35,67,-1
33,77,-1
29,72,-1
30,67,-1
37,72,150000
36,72,-1
49,66,40000
40,67,-1
30,72,1e+05
25,69,-1
31,66,-1
33,71,-1
25,67,-1
28,78,-1
35,71,-1
41,62,-1
31,70,-1
27,66,-1
29,65,-1
49,71,70000
22,69,-1
35,72,-1
29,72,-1
23,70,-1
21,64,-1
33,74,1e+05
66,62,-1
31,68,-1
37,68,-1
24,68,-1
19,67,-1
50,75,50000
33,67,-1
45,66,-1
32,73,-1
23,69,-1
44,72,-1
37,64,-1
31,67,-1
20,65,-1
44,74,-1
38,62,-1
31,62,20000
36,71,150000
27,65,-1
36,70,5e+05
43,64,-1
30,63,-1
30,70,-1
25,69,-1
30,61,-1
30,64,-1
38,64,-1
22,63,-1
23,71,-1
49,71,-1
31,70,-1
28,68,-1
25,66,-1
28,66,20000
24,70,20000
26,60,20000
31,73,-1
51,65,-1
44,72,60000
27,61,-1
22,68,-1
38,68,-1
32,64,-1
47,75,-1
38,72,-1
26,72,-1
46,69,-1
32,63,-1
27,72,-1
33,63,1e+06
22,65,-1
46,61,-1
25,70,-1
51,64,-1
22,76,-1
20,60,-1
59,68,-1
37,70,-1
26,66,-1
38,67,-1
33,47,1e+06
36,67,-1
30,69,-1
34,69,-1
35,70,-1
57,66,-1
24,69,-1
49,67,-1
42,70,-1
30,70,-1
29,65,40000
23,69,-1
25,70,-1
34,71,-1
43,69,-1
22,71,-1
21,62,-1
36,74,-1
42,67,-1
26,69,20000
21,62,-1
25,65,-1
23,69,-1
52,62,-1
25,69,-1
42,65,-1
58,71,-1
34,64,-1
38,68,-1
34,67,-1
33,74,-1
23,76,-1
45,70,-1
21,68,1e+05
22,69,20000
42,76,-1
28,71,-1
31,68,-1
32,74,-1
23,67,-1
22,63,-1
47,60,-1
24,66,-1
61,61,-1
32,66,-1
33,67,-1
20,69,-1
29,73,-1
25,68,-1
27,70,-1
28,67,-1
27,70,-1
45,69,-1
31,66,-1
40,69,-1
33,67,-1
37,65,-1
22,67,-1
22,74,-1
36,67,-1
30,66,-1
28,71,20000
34,63,-1
62,65,-1
42,63,-1
23,65,-1
41,70,-1
35,60,-1
37,67,-1
22,64,30000
40,62,-1
27,66,-1
44,65,-1
43,70,-1
28,64,30000
42,66,-1
28,72,-1
26,74,-1
29,65,-1
30,68,-1
38,72,-1
37,73,-1
66,67,-1
34,62,-1
35,72,-1
39,68,-1
35,69,-1
24,66,-1
36,67,-1
25,70,50000
23,70,20000
26,69,80000
27,60,-1
36,67,-1
67,70,-1
48,63,-1
28,70,-1
24,65,-1
32,68,-1
48,69,-1
30,62,-1
30,73,-1
26,71,-1
25,63,-1
23,63,-1
35,64,-1
26,72,20000
34,65,20000
24,64,20000
43,64,-1
26,63,-1
23,61,-1
21,65,-1
28,64,20000
30,64,-1
29,70,-1
30,66,40000
28,64,-1
31,69,-1
31,79,-1
29,64,-1
20,76,20000
30,74,1e+06
29,68,-1
26,63,-1
25,71,-1
29,65,-1
30,66,-1
21,70,40000
33,66,-1
68,64,-1
36,66,-1
33,77,150000
59,66,-1
25,64,-1
63,66,-1
49,60,-1
36,71,-1
34,71,1e+05
30,68,-1
24,67,-1
36,76,-1
37,71,-1
38,67,-1
25,65,-1
26,69,-1
39,70,-1
24,75,-1
29,67,40000
27,70,-1
46,74,-1
26,70,60000
23,67,-1
41,72,-1
27,71,-1
24,70,20000
25,69,-1
20,74,20000
27,70,-1
34,70,-1
22,73,20000
39,68,20000
23,72,-1
42,68,-1
33,67,-1
31,69,-1
31,68,40000
46,65,-1
30,65,-1
42,61,-1
35,67,-1
28,73,-1
42,70,60000
28,72,-1
24,66,-1
32,63,-1
29,66,-1
55,68,40000
47,70,1e+05
26,74,-1
41,72,150000
29,72,-1
27,73,-1
20,67,-1
50,74,-1
32,77,1e+06
28,70,-1
40,76,-1
45,70,-1
36,67,-1
34,72,-1
26,76,20000
30,68,80000
41,70,30000
24,74,1e+06
27,71,-1
26,69,-1
27,69,-1
19,62,-1
35,72,-1
35,66,-1
28,70,1e+05
27,73,-1
30,73,-1
33,68,-1
25,68,-1
24,69,-1
23,60,-1
57,71,-1
27,66,-1
22,68,-1
22,67,-1
24,66,-1
26,74,-1
56,73,-1
41,71,-1
22,74,-1
46,73,80000
40,69,-1
28,69,-1
22,68,-1
31,72,-1
25,62,50000
21,68,30000
29,68,-1
31,64,-1
41,70,-1
41,74,-1
20,69,-1
20,73,20000
39,73,-1
60,73,-1
21,69,20000
21,71,-1
29,66,-1
26,72,80000
27,69,20000
29,74,-1
66,69,-1
56,73,-1
23,73,-1
25,62,-1
27,70,-1
45,66,-1
27,68,-1
39,77,-1
47,71,-1
38,69,-1
24,70,-1
47,71,-1
26,73,-1
22,72,-1
21,73,20000
28,74,-1
34,71,50000
34,73,-1
29,67,-1
61,68,-1
45,70,1e+05
52,72,-1
44,64,-1
61,71,-1
29,71,20000
24,63,20000
31,67,-1
47,63,70000
35,69,-1
33,62,30000
27,66,-1
35,69,-1
25,73,-1
54,68,-1
54,72,-1
45,73,-1
41,66,1e+05
22,72,60000
24,74,-1
30,72,-1
26,67,20000
33,71,-1
47,69,-1
27,72,-1
34,76,-1
36,73,1e+05
21,72,-1
46,74,-1
25,70,-1
39,70,-1
21,71,-1
34,68,-1
35,70,-1
28,73,60000
27,72,-1
62,72,-1
39,74,-1
41,67,-1
23,74,-1
28,66,150000
35,73,1e+05
25,71,-1
25,70,-1
39,63,-1
26,64,40000
25,72,-1
26,69,-1
44,66,70000
60,61,-1
29,72,-1
27,69,-1
37,71,-1
23,73,1e+06
22,71,-1
27,69,-1
25,72,-1
23,72,-1
66,71,-1
22,70,-1
26,72,1e+05
26,72,-1
39,67,-1
23,70,-1
30,69,-1
24,74,-1
31,72,-1
28,66,-1
35,70,-1
35,63,-1
43,64,150000
37,59,-1
36,69,-1
28,75,-1
41,76,-1
41,65,-1
37,69,-1
41,70,-1
27,64,-1
43,71,-1
27,75,30000
25,72,-1
25,69,-1
40,74,1e+06
35,68,-1
31,75,-1
44,70,1e+05
59,70,-1
26,63,-1
37,72,-1
29,72,-1
25,67,-1
27,68,-1
48,74,40000
47,65,-1
44,69,-1
29,66,-1
25,70,1e+05
41,69,1e+06
21,71,-1
35,67,-1
20,63,-1
22,71,20000
26,73,-1
28,71,-1
29,67,-1
30,77,250000
35,66,-1
26,71,-1
28,71,-1
24,68,50000
50,72,-1
24,75,-1
39,69,-1
46,67,1e+05
32,71,-1
24,60,-1
22,65,-1
23,67,-1
24,65,-1
29,66,-1
25,64,50000
38,68,-1
25,70,1e+05
27,64,-1
39,68,1e+05
33,64,-1
45,71,-1
62,75,-1
36,71,-1
41,66,-1
51,66,-1
31,65,-1
30,74,-1
25,69,-1
26,69,-1
28,61,-1
34,61,-1
20,65,-1
34,69,-1
25,64,-1
26,64,-1
30,76,-1
24,65,20000
31,63,-1
24,66,-1
27,71,-1
31,62,-1
23,65,-1
23,69,20000
22,67,-1
20,65,20000
40,62,-1
56,67,-1
24,64,-1
27,74,-1
30,74,-1
24,69,-1
24,71,-1
21,69,-1
23,68,-1
45,71,-1
38,68,-1
31,63,-1
26,68,-1
19,66,20000
37,67,-1
26,70,-1
28,68,-1
23,69,-1
30,69,-1
46,76,-1
32,74,-1
29,71,-1
28,71,-1
35,72,-1
33,66,150000
27,65,-1
23,64,-1
30,68,-1
26,63,-1
22,73,-1
25,64,-1
27,70,-1
41,71,70000
27,70,-1
34,71,-1
29,70,80000
42,71,-1
37,67,-1
29,67,-1
26,72,-1
49,70,-1
59,64,80000
48,69,-1
26,64,-1
33,65,-1
33,67,-1
30,61,-1
28,64,-1
29,68,-1
26,66,-1
28,64,-1
49,63,-1
36,69,-1
41,67,40000
24,63,-1
31,72,-1
41,70,80000
22,75,-1
35,72,-1
29,65,20000
19,72,-1
30,71,-1
37,68,-1
24,64,-1
32,66,-1
24,65,-1
31,66,-1
24,64,-1
24,66,-1
18,66,-1
37,64,-1
29,74,-1
43,70,-1
42,66,-1
52,57,-1
27,67,-1
27,71,20000
43,75,-1
37,74,-1
26,74,-1
42,73,-1
23,66,-1
25,68,-1
51,60,-1
66,63,-1
37,66,-1
24,62,-1
28,62,-1
44,64,-1
38,70,30000
39,63,-1
38,67,-1
25,64,-1
37,62,-1
36,76,-1
37,66,-1
41,75,-1
27,65,-1
27,64,-1
28,63,-1
32,71,-1
29,67,-1
29,67,-1
62,60,-1
47,68,-1
33,68,-1
35,68,-1
33,63,-1
25,64,-1
20,61,-1
55,63,-1
28,69,-1
26,70,-1
26,67,-1
26,63,-1
34,67,-1
31,71,-1
30,70,30000
24,70,-1
25,75,-1
29,72,-1
26,71,-1
27,67,-1
24,65,-1
24,72,1e+05
23,60,-1
22,63,-1
37,67,-1
19,72,-1
25,67,-1
32,72,-1
30,70,20000
26,75,-1
24,71,80000
39,66,-1
44,68,-1
31,75,-1
21,66,-1
22,68,-1
25,71,-1
25,70,-1
22,68,-1
21,71,20000
20,68,40000
33,68,-1
29,67,-1
31,67,-1
30,71,-1
34,69,-1
27,67,-1
61,60,-1
25,71,20000
41,69,-1
26,64,-1
39,71,-1
29,65,40000
23,69,-1
48,71,-1
26,61,-1
29,68,-1
27,71,-1
20,69,-1
29,65,-1
44,70,-1
20,67,30000
31,75,-1
35,68,-1
23,70,-1
26,63,20000
36,74,-1
49,70,-1
42,67,-1
28,64,-1
21,65,-1
27,65,-1
23,64,-1
46,72,20000
19,60,-1
42,68,-1
20,66,-1
22,66,-1
42,72,-1
38,63,-1
25,72,-1
22,62,-1
25,65,-1
30,75,-1
37,67,-1
34,72,-1
24,69,70000
33,74,20000
30,69,-1
25,71,20000
22,73,-1
42,72,50000
32,70,-1
33,71,-1
27,67,-1
36,72,30000
34,70,-1
29,72,1e+05
30,64,20000
60,65,-1
48,67,-1
32,75,-1
27,73,-1
30,74,-1
43,71,80000
44,67,-1
33,70,-1
19,64,-1
31,76,50000
31,72,-1
25,71,20000
41,66,-1
27,68,60000
21,70,20000
38,64,-1
53,66,-1
25,69,20000
20,71,30000
25,72,-1
28,69,-1
26,63,-1
29,69,-1
30,72,-1
29,66,-1
32,62,-1
21,67,-1
25,69,-1
37,72,-1
30,65,-1
68,66,-1
42,68,-1
31,66,-1
35,63,20000
31,66,-1
35,81,-1
36,65,-1
28,71,-1
63,68,40000
32,72,-1
29,67,-1
28,69,-1
23,68,20000
25,64,-1
27,74,-1
29,65,-1
37,71,70000
42,72,-1
32,70,-1
26,67,-1
30,69,-1
29,68,30000
24,80,-1
26,61,-1
35,72,-1
45,68,-1
33,72,-1
39,68,-1
36,71,40000
29,70,-1
51,71,-1
30,67,-1
23,66,-1
28,63,-1
27,69,-1
21,67,-1
30,70,70000
40,67,150000
27,67,-1
29,70,-1
53,73,-1
27,68,-1
32,66,-1
58,63,-1
49,68,-1
42,68,-1
34,72,-1
33,69,-1
60,68,40000
24,69,-1
38,69,-1
42,64,-1
30,74,20000
29,64,-1
41,67,-1
23,73,-1
24,64,-1
48,66,-1
33,66,50000
36,71,-1
31,69,60000
27,69,-1
28,70,-1
35,69,-1
52,65,-1
34,72,-1
18,62,-1
24,73,-1
19,73,20000
30,72,-1
37,65,-1
26,64,-1
27,74,-1
37,62,1e+05
27,71,-1
29,70,-1
27,62,-1
26,60,-1
32,70,-1
30,72,-1
37,62,-1
44,67,-1
27,69,-1
28,69,-1
27,68,-1
42,63,-1
49,67,80000
30,72,-1
36,72,-1
33,71,-1
30,67,-1
25,68,-1
36,67,-1
35,68,-1
18,67,-1
39,63,-1
28,62,-1
38,65,-1
25,66,-1
27,76,-1
35,66,1e+05
22,64,-1
53,70,-1
35,74,-1
23,62,-1
30,69,-1
36,67,-1
51,66,-1
26,71,-1
33,66,50000
36,63,-1
59,65,-1
61,70,-1
33,67,20000
28,66,20000
29,65,-1
33,67,-1
37,71,-1
42,73,-1
27,69,-1
32,70,-1
51,64,-1
25,66,-1
65,69,-1
32,68,-1
21,66,-1
19,60,-1
23,64,20000
38,66,-1
22,68,-1
34,71,-1
67,66,-1
30,72,-1
32,72,30000
24,65,-1
29,72,-1
20,72,-1
24,70,80000
39,65,-1
23,72,-1
21,68,-1
23,74,-1
56,71,-1
28,69,-1
29,72,-1
26,69,30000
20,69,-1
26,67,-1
29,70,40000
22,68,-1
31,75,30000
30,69,-1
36,71,-1
30,73,30000
51,64,-1
36,65,-1
32,68,-1
38,68,-1
44,66,-1
44,74,-1
22,69,-1
20,74,20000
28,63,1e+06
22,73,-1
22,72,20000
21,75,20000
33,73,-1
27,69,-1
36,70,-1
30,63,40000
23,66,-1
22,71,-1
33,69,-1
23,67,-1
36,61,-1
28,67,-1
38,67,-1
38,65,-1
27,71,-1
23,67,-1
24,67,-1
58,71,-1
61,66,-1
30,71,-1
36,68,-1
20,73,-1
29,70,1e+05
31,67,-1
49,69,-1
26,64,-1
20,70,20000
25,60,-1
55,63,-1
22,71,-1
59,58,-1
32,72,-1
22,72,-1
61,75,70000
28,68,-1
25,72,-1
31,74,-1
39,75,-1
25,69,-1
23,70,-1
20,70,20000
31,72,-1
19,66,-1
47,68,70000
24,73,-1
28,70,-1
32,68,-1
37,69,-1
31,70,80000
35,72,-1
19,68,-1
32,75,-1
32,75,-1
32,69,-1
37,72,-1
28,76,-1
36,68,-1
33,68,-1
29,70,-1
24,65,-1
26,74,-1
29,70,-1
36,72,150000
33,74,-1
37,72,-1
26,70,-1
31,69,-1
40,62,-1
29,72,-1
33,71,1e+06
49,67,-1
22,67,30000
49,66,-1
35,62,-1
31,68,-1
26,70,-1
22,72,50000
22,73,-1
30,78,-1
27,72,-1
22,63,-1
28,64,-1
24,71,-1
22,74,-1
32,73,-1
32,66,-1
24,64,-1
29,72,50000
31,65,-1
30,67,-1
62,68,-1
32,64,1e+06
35,61,-1
37,66,-1
26,67,-1
48,64,-1
31,68,-1
39,65,-1
26,70,1e+05
26,60,-1
22,69,-1
21,71,-1
33,64,-1
24,67,-1
26,64,-1
29,71,-1
37,75,-1
38,68,-1
45,66,1e+05
30,64,-1
23,69,-1
52,68,-1
46,68,-1
62,65,-1
33,67,-1
23,63,-1
27,64,-1
32,68,-1
25,69,-1
27,65,-1
29,70,-1
30,67,-1
25,65,-1
24,66,-1
27,64,-1
28,73,-1
24,71,-1
31,61,-1
38,64,80000
28,74,-1
33,65,-1
25,65,-1
34,71,1e+05
29,72,-1
26,71,-1
31,63,-1
30,63,1e+05
21,71,1e+06
26,66,-1
